Assist clients in handling details of daily life,Health and care
"Deliver inclusive, accessible, and culturally appropriate programs, policies or services",Communication and collaboration
Develop non-medical treatment plans for patients or clients,Health and care
"Manage organisational, operational, or project budgets",Business operations and financial activities
"Assess client or patient work, living or social environments",Health and care
Write assessment or evaluation reports,"Records, documentation, reports and research"
"Evaluate the effectiveness of counselling, or interventional or educational treatment programs",Teaching and education
Refer individuals to educational or work programs,Health and care
"Maintain a working understanding of the cultural, diversity and accessibility needs of others, and how this applies to the role",Communication and collaboration
"Provide counselling to clients, patients, or family members",Health and care
"Confer with clients, family members, or caregivers to discuss client treatment plans or progress",Health and care
Collect data and information about community needs,Health and care
"Design public, community, or employee health programs",Health and care
Counsel clients regarding educational or vocational issues,Communication and collaboration
Collaborate with other professionals to assess client needs or plan treatments,Communication and collaboration
"Provide emotional, social, or mental health support in crisis situations",Health and care
"Confer with clients, customers, or designers to determine needs or discuss designs and plans",Communication and collaboration
Assist clients in handling details of daily life,Health and care
Evaluate characteristics of individuals to determine needs or eligibility,Work activities preparation
Lead classes or community events,Teaching and education
Refer individuals to educational or work programs,Health and care
Develop professional or business relationships and networks,Communication and collaboration
"Maintain records, documents or other files","Records, documentation, reports and research"
Maintain allied health or social service client records,"Records, documentation, reports and research"
"Maintain professional or technical knowledge, skills, or certifications",Human resources
Advise others on social or educational issues,Communication and collaboration
Supervise staff providing client or patient services,Human resources
Advocate for individual or community needs,Health and care
Prepare documentation for legal or regulatory compliance,"Records, documentation, reports and research"
Arrange childcare or educational settings to ensure physical and emotional safety and wellbeing of children,Teaching and education
"Collect information about customer, client, or user needs or issues",Customer service
Collaborate with other professionals to develop education or assistance programs,Communication and collaboration
"Develop educational goals, standards, policies or procedures",Teaching and education
"Deliver inclusive, accessible, and culturally appropriate programs, policies or services",Communication and collaboration
"Interview clients to gather information about their backgrounds, needs or progress",Communication and collaboration
Design psychological or educational treatment or intervention procedures or programs,Teaching and education
"Maintain a working understanding of the cultural, diversity and accessibility needs of others, and how this applies to the role",Communication and collaboration
Develop educational or training programs,Teaching and education
Treat patients using psychological therapies,Health and care
"Support individuals with diverse needs to understand, access and utilise information or services",Communication and collaboration
"Teach or promote the development of living skills, behaviours, or strategies",Teaching and education
"Assess client or patient work, living or social environments",Health and care
Write assessment or evaluation reports,"Records, documentation, reports and research"
Present social services program information to the public,"Records, documentation, reports and research"
Promote educational institutions or programs,Teaching and education
"Assist clients to access needed support, services, resources, or programs",Health and care
Train staff members in social services skills,Human resources
Advocate for individual or community needs,Health and care
"Assist clients to access needed support, services, resources, or programs",Health and care
Collaborate with other professionals to develop education or assistance programs,Communication and collaboration
"Collect information about customer, client, or user needs or issues",Customer service
"Confer with clients, customers, or designers to determine needs or discuss designs and plans",Communication and collaboration
"Confer with clients, family members, or caregivers to discuss client treatment plans or progress",Health and care
"Deliver inclusive, accessible, and culturally appropriate programs, policies or services",Communication and collaboration
"Design public, community, or employee health programs",Health and care
Develop non-medical treatment plans for patients or clients,Health and care
Develop professional or business relationships and networks,Communication and collaboration
"Evaluate the effectiveness of counselling, or interventional or educational treatment programs",Teaching and education
"Interview clients to gather information about their backgrounds, needs or progress",Communication and collaboration
"Maintain a working understanding of the cultural, diversity and accessibility needs of others, and how this applies to the role",Communication and collaboration
Maintain allied health or social service client records,"Records, documentation, reports and research"
"Maintain professional or technical knowledge, skills, or certifications",Human resources
Modify treatment plans to accommodate client needs,Health and care
Present social services program information to the public,"Records, documentation, reports and research"
"Provide counselling to clients, patients, or family members",Health and care
"Provide emotional, social, or mental health support in crisis situations",Health and care
"Support individuals with diverse needs to understand, access and utilise information or services",Communication and collaboration
Write assessment or evaluation reports,"Records, documentation, reports and research"
"Administer health care, medical treatments or medical procedures",Health and care
Advocate for individual or community needs,Health and care
"Assist clients to access needed support, services, resources, or programs",Health and care
Collaborate with other professionals to assess client needs or plan treatments,Communication and collaboration
"Collect information about customer, client, or user needs or issues",Customer service
"Confer with clients, customers, or designers to determine needs or discuss designs and plans",Communication and collaboration
"Confer with clients, family members, or caregivers to discuss client treatment plans or progress",Health and care
"Deliver inclusive, accessible, and culturally appropriate programs, policies or services",Communication and collaboration
Develop health assessment methods or programs,Health and care
Develop non-medical treatment plans for patients or clients,Health and care
Develop professional or business relationships and networks,Communication and collaboration
Evaluate characteristics of individuals to determine needs or eligibility,Work activities preparation
"Evaluate the effectiveness of counselling, or interventional or educational treatment programs",Teaching and education
"Interview clients to gather information about their backgrounds, needs or progress",Communication and collaboration
"Maintain a working understanding of the cultural, diversity and accessibility needs of others, and how this applies to the role",Communication and collaboration
Maintain allied health or social service client records,"Records, documentation, reports and research"
"Maintain professional or technical knowledge, skills, or certifications",Human resources
Modify treatment plans to accommodate client needs,Health and care
"Monitor patient or client outcomes, progress, or response to treatments",Health and care
Prepare documentation for legal or regulatory compliance,"Records, documentation, reports and research"
"Provide counselling to clients, patients, or family members",Health and care
"Provide emotional, social, or mental health support in crisis situations",Health and care
Supervise staff providing client or patient services,Human resources
"Support individuals with diverse needs to understand, access and utilise information or services",Communication and collaboration
"Teach or promote the development of living skills, behaviours, or strategies",Teaching and education
Write assessment or evaluation reports,"Records, documentation, reports and research"
Advocate for individual or community needs,Health and care
"Assist clients to access needed support, services, resources, or programs",Health and care
Collaborate with other professionals to assess client needs or plan treatments,Communication and collaboration
"Collect information about customer, client, or user needs or issues",Customer service
"Confer with clients, customers, or designers to determine needs or discuss designs and plans",Communication and collaboration
"Confer with clients, family members, or caregivers to discuss client treatment plans or progress",Health and care
"Deliver inclusive, accessible, and culturally appropriate programs, policies or services",Communication and collaboration
Develop health assessment methods or programs,Health and care
Develop non-medical treatment plans for patients or clients,Health and care
Develop professional or business relationships and networks,Communication and collaboration
Evaluate characteristics of individuals to determine needs or eligibility,Work activities preparation
"Evaluate the effectiveness of counselling, or interventional or educational treatment programs",Teaching and education
"Interview clients to gather information about their backgrounds, needs or progress",Communication and collaboration
"Maintain a working understanding of the cultural, diversity and accessibility needs of others, and how this applies to the role",Communication and collaboration
Maintain allied health or social service client records,"Records, documentation, reports and research"
"Maintain professional or technical knowledge, skills, or certifications",Human resources
Modify treatment plans to accommodate client needs,Health and care
"Monitor patient or client outcomes, progress, or response to treatments",Health and care
Prepare documentation for legal or regulatory compliance,"Records, documentation, reports and research"
"Provide counselling to clients, patients, or family members",Health and care
"Provide emotional, social, or mental health support in crisis situations",Health and care
Respond to emergencies to provide assistance,Security and emergency services
Supervise staff providing client or patient services,Human resources
"Support individuals with diverse needs to understand, access and utilise information or services",Communication and collaboration
"Teach or promote the development of living skills, behaviours, or strategies",Teaching and education
Write assessment or evaluation reports,"Records, documentation, reports and research"
Advocate for individual or community needs,Health and care
"Assist clients to access needed support, services, resources, or programs",Health and care
Collaborate with other professionals to assess client needs or plan treatments,Communication and collaboration
Collect data and information about community needs,Health and care
"Collect information about customer, client, or user needs or issues",Customer service
"Confer with clients, customers, or designers to determine needs or discuss designs and plans",Communication and collaboration
"Confer with clients, family members, or caregivers to discuss client treatment plans or progress",Health and care
"Deliver inclusive, accessible, and culturally appropriate programs, policies or services",Communication and collaboration
"Design public, community, or employee health programs",Health and care
Develop health assessment methods or programs,Health and care
Develop non-medical treatment plans for patients or clients,Health and care
Develop professional or business relationships and networks,Communication and collaboration
Evaluate characteristics of individuals to determine needs or eligibility,Work activities preparation
"Evaluate the effectiveness of counselling, or interventional or educational treatment programs",Teaching and education
"Interview clients to gather information about their backgrounds, needs or progress",Communication and collaboration
Lead classes or community events,Teaching and education
"Maintain a working understanding of the cultural, diversity and accessibility needs of others, and how this applies to the role",Communication and collaboration
Maintain allied health or social service client records,"Records, documentation, reports and research"
"Maintain professional or technical knowledge, skills, or certifications",Human resources
Modify treatment plans to accommodate client needs,Health and care
"Monitor patient or client outcomes, progress, or response to treatments",Health and care
Prepare documentation for legal or regulatory compliance,"Records, documentation, reports and research"
"Provide counselling to clients, patients, or family members",Health and care
"Provide emotional, social, or mental health support in crisis situations",Health and care
Respond to emergencies to provide assistance,Security and emergency services
Supervise staff providing client or patient services,Human resources
"Support individuals with diverse needs to understand, access and utilise information or services",Communication and collaboration
"Teach or promote the development of living skills, behaviours, or strategies",Teaching and education
Write assessment or evaluation reports,"Records, documentation, reports and research"
Advise others on career or personal development,Human resources
Advocate for individual or community needs,Health and care
Assist clients in handling details of daily life,Health and care
"Collect information about customer, client, or user needs or issues",Customer service
"Confer with clients, customers, or designers to determine needs or discuss designs and plans",Communication and collaboration
"Deliver inclusive, accessible, and culturally appropriate programs, policies or services",Communication and collaboration
Develop professional or business relationships and networks,Communication and collaboration
"Interview clients to gather information about their backgrounds, needs or progress",Communication and collaboration
"Maintain a working understanding of the cultural, diversity and accessibility needs of others, and how this applies to the role",Communication and collaboration
Maintain allied health or social service client records,"Records, documentation, reports and research"
"Provide counselling to clients, patients, or family members",Health and care
"Provide emotional support, comfort or encouragement to individuals, groups, or families",Health and care
"Support individuals with diverse needs to understand, access and utilise information or services",Communication and collaboration
"Teach or promote the development of living skills, behaviours, or strategies",Teaching and education
Write assessment or evaluation reports,"Records, documentation, reports and research"
Conduct services of worship and acknowledgment of faith,"Records, documentation, reports and research"
"Deliver sermons, homilies or religious talks","Records, documentation, reports and research"
Lead classes or community events,Teaching and education
"Provide counselling to clients, patients, or family members",Health and care
Interpret cultural or religious information,"Records, documentation, reports and research"
"Supervise prayer and discussion groups, retreats and seminars","Records, documentation, reports and research"
"Manage organisational, operational, or project budgets",Business operations and financial activities
Develop educational or training programs,Teaching and education
Develop promotional strategies for religious organisations,Business operations and financial activities
Train staff members in social services skills,Human resources
Visit individuals in their homes to provide support or information,Health and care
"Perform religious or civil marriage, funeral or other formal ceremonies","Records, documentation, reports and research"
"Provide emotional, social, or mental health support in crisis situations",Health and care
"Assist clients to access needed support, services, resources, or programs",Health and care
"Coordinate special events, conferences, or programs",Recreation and sporting events
"Provide counselling to clients, patients, or family members",Health and care
Develop non-medical treatment plans for patients or clients,Health and care
Diagnose psychological disorders,Health and care
"Interview clients to gather information about their backgrounds, needs or progress",Communication and collaboration
Treat patients using psychological therapies,Health and care
"Support individuals with diverse needs to understand, access and utilise information or services",Communication and collaboration
"Prepare official health documents, records, or reports",Health and care
Administer standardised psychological tests,Operating procedures and processes
Advise others on health and safety issues,Safety and hazard management
"Confer with clients, family members, or caregivers to discuss client treatment plans or progress",Health and care
Develop educational or training programs,Teaching and education
Confer with clients to exchange information,Communication and collaboration
Design psychological or educational treatment or intervention procedures or programs,Teaching and education
"Develop organisational standards, policies, guidelines, programs, or procedures",Business operations and financial activities
Direct medical science programs,Health and care
"Provide emotional, social, or mental health support in crisis situations",Health and care
Plan social sciences research,"Data, analytics, and databases"
Maintain medical or professional knowledge,Human resources
"Maintain professional or technical knowledge, skills, or certifications",Human resources
Collect archival data,"Data, analytics, and databases"
"Collect information from people through observation, interviews or surveys",Communication and collaboration
"Collect information about customer, client, or user needs or issues",Customer service
"Prepare research, analytical, scientific or technical reports or presentations","Records, documentation, reports and research"
Supervise trainees,Human resources
"Maintain a working understanding of the cultural, diversity and accessibility needs of others, and how this applies to the role",Communication and collaboration
"Collect information from people through observation, interviews or surveys",Communication and collaboration
"Prepare research, analytical, scientific or technical reports or presentations","Records, documentation, reports and research"
Advise others on educational and student wellbeing matters,Communication and collaboration
"Provide counselling to clients, patients, or family members",Health and care
Coordinate cross-disciplinary research programs,Communication and collaboration
Administer standardised psychological tests,Operating procedures and processes
Advise others on health and safety issues,Safety and hazard management
"Collect information about customer, client, or user needs or issues",Customer service
Conduct research on organisational behaviour or processes,"Data, analytics, and databases"
"Support individuals with diverse needs to understand, access and utilise information or services",Communication and collaboration
Treat patients using psychological therapies,Health and care
"Confer with clients, family members, or caregivers to discuss client treatment plans or progress",Health and care
Design psychological or educational treatment or intervention procedures or programs,Teaching and education
Develop educational or training programs,Teaching and education
Confer with clients to exchange information,Communication and collaboration
Develop non-medical treatment plans for patients or clients,Health and care
"Interview clients to gather information about their backgrounds, needs or progress",Communication and collaboration
Analyse operational or research data,"Data, analytics, and databases"
"Maintain professional or technical knowledge, skills, or certifications",Human resources
Maintain medical or professional knowledge,Human resources
"Prepare official health documents, records, or reports",Health and care
"Maintain a working understanding of the cultural, diversity and accessibility needs of others, and how this applies to the role",Communication and collaboration
Conduct research on organisational behaviour or processes,"Data, analytics, and databases"
"Collect information from people through observation, interviews or surveys",Communication and collaboration
Develop methods of social or economic research,"Data, analytics, and databases"
Develop non-medical treatment plans for patients or clients,Health and care
"Prepare research, analytical, scientific or technical reports or presentations","Records, documentation, reports and research"
Mediate disputes,Communication and collaboration
Administer standardised psychological tests,Operating procedures and processes
"Collect information about customer, client, or user needs or issues",Customer service
"Provide counselling to clients, patients, or family members",Health and care
Confer with clients to exchange information,Communication and collaboration
"Confer with clients, family members, or caregivers to discuss client treatment plans or progress",Health and care
Advise others on business or operational matters,Communication and collaboration
Develop educational or training programs,Teaching and education
"Interview clients to gather information about their backgrounds, needs or progress",Communication and collaboration
Maintain medical or professional knowledge,Human resources
"Manage operations, research or logistics projects","Data, analytics, and databases"
"Support individuals with diverse needs to understand, access and utilise information or services",Communication and collaboration
"Prepare official health documents, records, or reports",Health and care
"Maintain professional or technical knowledge, skills, or certifications",Human resources
Testify at legal or legislative proceedings,Security and emergency services
Train staff in technical or scientific procedures,Human resources
"Maintain a working understanding of the cultural, diversity and accessibility needs of others, and how this applies to the role",Communication and collaboration
"Provide counselling to clients, patients, or family members",Health and care
Develop non-medical treatment plans for patients or clients,Health and care
Diagnose psychological disorders,Health and care
Evaluate characteristics of individuals to determine needs or eligibility,Work activities preparation
Treat patients using psychological therapies,Health and care
"Recommend technical design or process changes to improve efficiency, quality or performance",Performance evaluation and efficiency improvement
Develop professional or business relationships and networks,Communication and collaboration
Collaborate with other professionals to assess client needs or plan treatments,Communication and collaboration
"Collect information from people through observation, interviews or surveys",Communication and collaboration
Confer with clients to exchange information,Communication and collaboration
"Evaluate the effectiveness of counselling, or interventional or educational treatment programs",Teaching and education
"Interview clients to gather information about their backgrounds, needs or progress",Communication and collaboration
Maintain medical or professional knowledge,Human resources
"Prepare official health documents, records, or reports",Health and care
"Prepare research, analytical, scientific or technical reports or presentations","Records, documentation, reports and research"
"Support individuals with diverse needs to understand, access and utilise information or services",Communication and collaboration
"Collect information about customer, client, or user needs or issues",Customer service
Maintain allied health or social service client records,"Records, documentation, reports and research"
"Maintain a working understanding of the cultural, diversity and accessibility needs of others, and how this applies to the role",Communication and collaboration
"Maintain professional or technical knowledge, skills, or certifications",Human resources
"Confer with clients, family members, or caregivers to discuss client treatment plans or progress",Health and care
Administer standardised psychological tests,Operating procedures and processes
Advise others on educational and student wellbeing matters,Communication and collaboration
Advise others on health and safety issues,Safety and hazard management
Collaborate with other professionals to assess client needs or plan treatments,Communication and collaboration
Collect archival data,"Data, analytics, and databases"
"Collect information about customer, client, or user needs or issues",Customer service
"Collect information from people through observation, interviews or surveys",Communication and collaboration
Confer with clients to exchange information,Communication and collaboration
"Confer with clients, family members, or caregivers to discuss client treatment plans or progress",Health and care
Design psychological or educational treatment or intervention procedures or programs,Teaching and education
Develop educational or training programs,Teaching and education
Develop non-medical treatment plans for patients or clients,Health and care
Diagnose psychological disorders,Health and care
Direct medical science programs,Health and care
"Evaluate the effectiveness of counselling, or interventional or educational treatment programs",Teaching and education
"Interview clients to gather information about their backgrounds, needs or progress",Communication and collaboration
"Maintain a working understanding of the cultural, diversity and accessibility needs of others, and how this applies to the role",Communication and collaboration
Maintain medical or professional knowledge,Human resources
"Maintain professional or technical knowledge, skills, or certifications",Human resources
Modify treatment plans to accommodate client needs,Health and care
Plan social sciences research,"Data, analytics, and databases"
"Prepare official health documents, records, or reports",Health and care
"Prepare research, analytical, scientific or technical reports or presentations","Records, documentation, reports and research"
"Provide counselling to clients, patients, or family members",Health and care
"Provide emotional, social, or mental health support in crisis situations",Health and care
Record research data,"Data, analytics, and databases"
Supervise trainees,Human resources
"Support individuals with diverse needs to understand, access and utilise information or services",Communication and collaboration
Treat patients using psychological therapies,Health and care
Write assessment or evaluation reports,"Records, documentation, reports and research"
Administer standardised psychological tests,Operating procedures and processes
Advise others on business or operational matters,Communication and collaboration
"Collect information about customer, client, or user needs or issues",Customer service
"Collect information from people through observation, interviews or surveys",Communication and collaboration
Conduct research on organisational behaviour or processes,"Data, analytics, and databases"
Confer with clients to exchange information,Communication and collaboration
"Confer with clients, family members, or caregivers to discuss client treatment plans or progress",Health and care
Develop educational or training programs,Teaching and education
Develop methods of social or economic research,"Data, analytics, and databases"
Develop non-medical treatment plans for patients or clients,Health and care
"Interview clients to gather information about their backgrounds, needs or progress",Communication and collaboration
"Maintain a working understanding of the cultural, diversity and accessibility needs of others, and how this applies to the role",Communication and collaboration
Maintain medical or professional knowledge,Human resources
"Maintain professional or technical knowledge, skills, or certifications",Human resources
"Prepare official health documents, records, or reports",Health and care
"Prepare research, analytical, scientific or technical reports or presentations","Records, documentation, reports and research"
"Provide counselling to clients, patients, or family members",Health and care
"Provide emotional, social, or mental health support in crisis situations",Health and care
"Support individuals with diverse needs to understand, access and utilise information or services",Communication and collaboration
Train staff in technical or scientific procedures,Human resources
Treat patients using psychological therapies,Health and care
Conduct historical research,"Data, analytics, and databases"
"Prepare research, analytical, scientific or technical reports or presentations","Records, documentation, reports and research"
Present research results,Communication and collaboration
Collect archival data,"Data, analytics, and databases"
"Advise others on matters of historical, cultural or aesthetic significance","Data, analytics, and databases"
"Prepare materials for preservation, storage or display","Data, analytics, and databases"
"Collect information from people through observation, interviews or surveys",Communication and collaboration
Collaborate on research activities with scientists or technical specialists,Science and mathematics
Coordinate cross-disciplinary research programs,Communication and collaboration
Evaluate characteristics of archival or historical objects,"Data, analytics, and databases"
Instruct tertiary students in social sciences or humanities disciplines,Teaching and education
Conduct social sciences research,"Records, documentation, reports and research"
Maintain knowledge of current developments in area of expertise,Human resources
"Apply knowledge, understanding and respect of culturally significant sites or objects",Communication and collaboration
Develop professional or business relationships and networks,Communication and collaboration
"Maintain professional or technical knowledge, skills, or certifications",Human resources
"Write articles, books or other materials","Records, documentation, reports and research"
Advise others on business or operational matters,Communication and collaboration
Advise others on matters of public policy,Communication and collaboration
Analyse data to identify trends or relationships among variables,"Data, analytics, and databases"
Apply mathematical principles or statistical approaches to solve problems in scientific or applied fields,Science and mathematics
"Forecast economic, political, social or financial trends",Science and mathematics
"Maintain professional or technical knowledge, skills, or certifications",Human resources
Provide news or information to the public,"Records, documentation, reports and research"
Research social issues,"Data, analytics, and databases"
"Write articles, books or other materials","Records, documentation, reports and research"
"Translate information using spoken, written or sign languages","Archiving, recording, and translating"
Verify accuracy of data,"Data, analytics, and databases"
"Confer with clients, customers, or designers to determine needs or discuss designs and plans",Communication and collaboration
"Conduct research to inform art, designs or other creative work",Human resources
Review and edit documents,"Records, documentation, reports and research"
Compile technical information or documentation,Production processes and machinery
Train employees in proper work or operational procedures,Human resources
Provide news or information to the public,"Records, documentation, reports and research"
"Maintain a working understanding of the cultural, diversity and accessibility needs of others, and how this applies to the role",Communication and collaboration
"Translate information using spoken, written or sign languages","Archiving, recording, and translating"
Compile technical information or documentation,Production processes and machinery
Verify accuracy of data,"Data, analytics, and databases"
Review and edit documents,"Records, documentation, reports and research"
"Conduct research to inform art, designs or other creative work",Human resources
"Confer with clients, customers, or designers to determine needs or discuss designs and plans",Communication and collaboration
Train employees in proper work or operational procedures,Human resources
Provide news or information to the public,"Records, documentation, reports and research"
"Maintain a working understanding of the cultural, diversity and accessibility needs of others, and how this applies to the role",Communication and collaboration
Conduct social sciences research,"Records, documentation, reports and research"
Conduct historical research,"Data, analytics, and databases"
Collaborate on research activities with scientists or technical specialists,Science and mathematics
"Prepare research, analytical, scientific or technical reports or presentations","Records, documentation, reports and research"
Evaluate characteristics of archival or historical objects,"Data, analytics, and databases"
"Manage operations, research or logistics projects","Data, analytics, and databases"
Coordinate cross-disciplinary research programs,Communication and collaboration
Consult and engage with stakeholders,Communication and collaboration
Direct or supervise staff,Human resources
Train staff in technical or scientific procedures,Human resources
Analyse operational or research data,"Data, analytics, and databases"
"Document events, items, or evidence, using photographic or audio-visual equipment",Communication and collaboration
Present research results,Communication and collaboration
Collect archival data,"Data, analytics, and databases"
Collect geological samples,Science and mathematics
Conduct field studies or research,"Data, analytics, and databases"
Apply mathematical principles or statistical approaches to solve problems in scientific or applied fields,Science and mathematics
"Prepare materials for preservation, storage or display","Data, analytics, and databases"
"Advise others about laws, regulations, or compliance matters",Legal matters
"Advise others on matters of historical, cultural or aesthetic significance","Data, analytics, and databases"
"Write articles, books or other materials","Records, documentation, reports and research"
"Create graphical representations, three-dimensional models, or virtual simulations of sites, objects or life forms",Work activities preparation
Dig holes or trenches,Construction
Determine appropriate locations for operations or installations,Business operations and financial activities
Analyse environmental or geographical data or samples,"Data, analytics, and databases"
Analyse geological samples,Science and mathematics
Record research data,"Data, analytics, and databases"
Survey bodies of water and adjacent or underwater land,Science and mathematics
Prepare or create maps,Science and mathematics
"Drive vehicles, to, from, or at, work sites",Vehicle operation
"Apply knowledge, understanding and respect of culturally significant sites or objects",Communication and collaboration
Maintain knowledge of current developments in area of expertise,Human resources
"Advise others on matters of historical, cultural or aesthetic significance","Data, analytics, and databases"
Advise others on matters of public policy,Communication and collaboration
"Apply knowledge, understanding and respect of culturally significant sites or objects",Communication and collaboration
Collaborate on research activities with scientists or technical specialists,Science and mathematics
Collect archival data,"Data, analytics, and databases"
Collect biological specimens,Science and Mathematics
"Collect information from people through observation, interviews or surveys",Communication and collaboration
Communicate with government agencies,Communication and collaboration
Conduct field studies or research,"Data, analytics, and databases"
Conduct historical research,"Data, analytics, and databases"
Conduct research on organisational behaviour or processes,"Data, analytics, and databases"
Conduct social science research,"Data, analytics, and databases"
Conduct social sciences research,"Records, documentation, reports and research"
"Confer with other staff to resolve design, development, or operational problems",Communication and collaboration
Coordinate cross-disciplinary research programs,Communication and collaboration
"Coordinate special events, conferences, or programs",Recreation and sporting events
Develop theories or models of social phenomena,"Data, analytics, and databases"
Direct scientific activities,Science and mathematics
"Document events, items, or evidence, using photographic or audio-visual equipment",Communication and collaboration
Evaluate characteristics of archival or historical objects,"Data, analytics, and databases"
Inspect and record information about natural environments and environmental conditions,Environmental management
Maintain knowledge of current developments in area of expertise,Human resources
Plan social sciences research,"Data, analytics, and databases"
"Prepare research, analytical, scientific or technical reports or presentations","Records, documentation, reports and research"
Present research results,Communication and collaboration
Record research data,"Data, analytics, and databases"
Research social issues,"Data, analytics, and databases"
Train staff in technical or scientific procedures,Human resources
Develop technical methods or processes,Production processes and machinery
"Document events, items, or evidence, using photographic or audio-visual equipment",Communication and collaboration
Examine records or other types of data to investigate criminal activities,Security and emergency services
Interview people to gather information about criminal activities,Communication and collaboration
Investigate illegal or suspicious activities,Security and emergency services
Maintain knowledge of current developments in area of expertise,Human resources
"Maintain professional or technical knowledge, skills, or certifications",Human resources
Observe or maintain surveillance of individuals or establishments,Security and emergency services
"Plan operational activities, procedures or sequences",Business operations and financial activities
"Prepare investigation, incident, or compliance reports","Records, documentation, reports and research"
Present research results,Communication and collaboration
Process forensic or legal evidence in accordance with procedures,Security and emergency services
Record information about suspects or criminals,Security and emergency services
"Search files, databases or other information sources to obtain information","Records, documentation, reports and research"
"Advise others about environmental issues, conservation or land management",Environmental management
Advise others on business or operational matters,Communication and collaboration
Analyse environmental or geographical data or samples,"Data, analytics, and databases"
Apply knowledge or research findings to address environmental problems,Environmental management
"Apply knowledge, understanding and respect of culturally significant sites or objects",Communication and collaboration
Collect geographical or geological field data,Science and mathematics
Compile geographic or related data,Science and mathematics
Conduct field studies or research,"Data, analytics, and databases"
Conduct social sciences research,"Records, documentation, reports and research"
Develop software or applications for scientific or technical use,Digital technologies and electronics
Instruct tertiary students in social sciences or humanities disciplines,Teaching and education
Maintain knowledge of current developments in area of expertise,Human resources
Measure environmental characteristics,Environmental management
Prepare or create maps,Science and mathematics
"Prepare research, analytical, scientific or technical reports or presentations","Records, documentation, reports and research"
Present research results,Communication and collaboration
"Advise others about laws, regulations, or compliance matters",Legal matters
"Advise others on matters of historical, cultural or aesthetic significance","Data, analytics, and databases"
"Apply knowledge, understanding and respect of culturally significant sites or objects",Communication and collaboration
Collaborate on research activities with scientists or technical specialists,Science and mathematics
Collect archival data,"Data, analytics, and databases"
Conduct field studies or research,"Data, analytics, and databases"
Coordinate construction or installation activities,Construction
Direct or supervise staff,Human resources
"Document events, items, or evidence, using photographic or audio-visual equipment",Communication and collaboration
Evaluate characteristics of archival or historical objects,"Data, analytics, and databases"
Maintain knowledge of current developments in area of expertise,Human resources
Manage construction activities,Work activities preparation
Monitor construction operations,Construction
Organise informational materials,"Records, documentation, reports and research"
Prepare documentation for legal or regulatory compliance,"Records, documentation, reports and research"
"Prepare materials for preservation, storage or display","Data, analytics, and databases"
Present research results,Communication and collaboration
Research topics in area of expertise,"Records, documentation, reports and research"
Compile specialised bibliographies or lists of materials,"Archiving, recording, and translating"
Compile technical information or documentation,Production processes and machinery
"Conduct research to inform art, designs or other creative work",Human resources
Develop methods of social or economic research,"Data, analytics, and databases"
"Maintain a working understanding of the cultural, diversity and accessibility needs of others, and how this applies to the role",Communication and collaboration
Maintain knowledge of current developments in area of expertise,Human resources
Prepare proposal documents or grant applications,"Records, documentation, reports and research"
Research social issues,"Data, analytics, and databases"
Research topics in area of expertise,"Records, documentation, reports and research"
Review and edit documents,"Records, documentation, reports and research"
"Translate information using spoken, written or sign languages","Archiving, recording, and translating"
"Write articles, books or other materials","Records, documentation, reports and research"
Administer drug screening tests,Health and care
Arrange physical or mental health services for clients,Health and care
"Collect information about customer, client, or user needs or issues",Customer service
Develop professional or business relationships and networks,Communication and collaboration
Evaluate characteristics of individuals to determine needs or eligibility,Work activities preparation
"Interview clients to gather information about their backgrounds, needs or progress",Communication and collaboration
Recommend legal actions,Work activities preparation
Write assessment or evaluation reports,"Records, documentation, reports and research"
Advise others on matters of public policy,Communication and collaboration
Analyse operational or research data,"Data, analytics, and databases"
Conduct social science research,"Data, analytics, and databases"
Evaluate civic projects or public policies,Work activities preparation
"Forecast economic, political, social or financial trends",Science and mathematics
Instruct tertiary students in social sciences or humanities disciplines,Teaching and education
"Maintain professional or technical knowledge, skills, or certifications",Human resources
